typeID,materialTypeID,materialQuantity
24484,21035,7
24484,21037,5
24484,24558,10
24484,24560,4
24484,57473,100
24484,57477,5
24484,57478,1600
24484,57486,800
24484,57487,1
24484,57488,1
24487,16680,12
24487,11695,3
24487,11476,1
24487,9830,12
24487,11399,1
24489,16680,12
24489,11692,3
24489,11476,1
24489,9830,12
24489,11399,1
24491,16680,12
24491,11476,1
24491,11694,3
24491,9830,12
24491,11399,1
24496,16680,12
24496,11476,1
24496,11693,3
24496,9830,12
24496,11399,1
24498,16680,12
24498,11692,3
24498,11476,1
24498,9830,12
24498,11399,1
24500,16680,12
24500,11695,3
24500,11476,1
24500,9830,12
24500,11399,1
24502,16680,12
24502,11476,1
24502,11693,3
24502,9830,12
24502,11399,1
24504,16680,12
24504,11692,3
24504,11476,1
24504,9830,12
24504,11399,1
24506,16680,12
24506,11476,1
24506,11694,3
24506,9830,12
24506,11399,1
24508,16680,18
24508,11692,14
24508,11476,1
24508,9830,126
24508,11399,8
24510,16680,18
24510,11476,1
24510,11694,14
24510,9830,126
24510,11399,8
24512,16680,18
24512,11695,14
24512,11476,1
24512,9830,126
24512,11399,8
24514,16680,18
24514,11476,1
24514,11693,14
24514,9830,126
24514,11399,8
24516,16680,18
24516,11695,14
24516,11476,1
24516,9830,126
24516,11399,8
24518,16680,18
24518,11476,1
24518,11694,14
24518,9830,126
24518,11399,8
24520,16680,132
24520,11692,30
24520,11476,1
24520,9830,437
24520,11399,30
24522,16680,132
24522,11476,1
24522,11693,30
24522,9830,437
24522,11399,30
24524,16680,132
24524,11476,1
24524,11694,30
24524,9830,437
24524,11399,30
24526,16680,132
24526,11695,30
24526,11476,1
24526,9830,437
24526,11399,30
24528,16680,132
24528,11476,1
24528,11694,30
24528,9830,437
24528,11399,30
24530,16680,132
24530,11476,1
24530,11693,30
24530,9830,437
24530,11399,30
24532,16680,59
24532,11692,14
24532,11476,1
24532,9830,129
24532,11399,15
24534,16680,59
24534,11476,1
24534,11693,14
24534,9830,129
24534,11399,15
24536,16680,59
24536,11476,1
24536,11694,14
24536,9830,129
24536,11399,15
24538,16680,59
24538,11692,14
24538,11476,1
24538,9830,129
24538,11399,15
24540,16680,59
24540,11476,1
24540,11694,14
24540,9830,129
24540,11399,15
24542,16680,59
24542,11476,1
24542,11693,14
24542,9830,129
24542,11399,15
24543,9830,6
24543,11399,1
24543,16680,5
24543,11695,1
24543,11476,1
24543,16670,45
24544,16672,45
24544,9830,6
24544,11399,1
24544,16680,5
24544,11694,1
24544,11476,1
24546,34,200000
24546,35,660000
24546,36,200000
24546,37,55000
24546,38,6000
24546,39,3000
24546,40,1500
24546,2867,5
24546,2876,3
24546,30303,25
24546,30304,7
24546,30305,100
24546,30306,100
24546,30307,100
24546,30308,5
24546,57457,100
24548,34,90000
24548,35,325000
24548,36,90000
24548,37,25000
24548,38,2500
24548,39,1275
24548,40,650
24548,2868,5
24548,2875,4
24548,30303,25
24548,30304,7
24548,30305,15
24548,30306,100
24548,30307,7
24548,30308,5
24548,57457,100
24549,34,2010803
24549,35,1043243
24549,36,569903
24549,37,211913
24549,38,363647
24549,39,37638
24549,40,54708
24551,34,1774277
24551,35,1250072
24551,36,487400
24551,37,255467
24551,38,325036
24551,39,41560
24551,40,49620
24553,34,1344126
24553,35,1173084
24553,36,654653
24553,37,184989
24553,38,399939
24553,39,36846
24553,40,42928
24555,34,1810940
24555,35,1166207
24555,36,395432
24555,37,252423
24555,38,297654
24555,39,37758
24555,40,51658
24557,34,135000
24557,35,500000
24557,36,135000
24557,37,40000
24557,38,4000
24557,39,2000
24557,40,1000
24557,2869,10
24557,2876,3
24557,30303,100
24557,30304,7
24557,30305,100
24557,30306,7
24557,30307,100
24557,30308,100
24557,57457,100
24559,34,72000
24559,35,256000
24559,36,72000
24559,37,20000
24559,38,2000
24559,39,1000
24559,40,500
24559,2868,3
24559,30303,25
24559,30304,7
24559,30305,15
24559,30306,7
24559,30307,7
24559,30308,5
24559,57457,100
24561,34,75000
24561,35,270000
24561,36,75000
24561,37,22000
24561,38,2200
24561,39,1050
24561,40,530
24561,30303,25
24561,30304,7
24561,30305,15
24561,30306,7
24561,30307,7
24561,30308,5
24561,57457,100
24570,40,1140
24570,39,2556
24570,38,8028
24570,37,26658
24570,36,162467
24570,35,416691
24570,34,1774278
24604,16673,45
24604,9830,6
24604,11399,1
24604,16680,5
24604,11692,1
24604,11476,1
24605,9830,6
24605,11399,1
24605,16680,5
24605,11693,1
24605,11476,1
24605,16671,45
24614,16680,12
24614,11476,1
24614,11693,3
24614,9830,12
24614,11399,1
24615,16680,12
24615,11695,3
24615,11476,1
24615,9830,12
24615,11399,1
24616,16680,12
24616,11692,3
24616,11476,1
24616,9830,12
24616,11399,1
24617,16680,12
24617,11476,1
24617,11694,3
24617,9830,12
24617,11399,1
24645,34,149936
24645,35,82482
24645,36,13778
24645,37,9944
24645,38,6056
24645,39,11800
24645,40,3018
24689,34,8000000
24689,35,4000000
24689,36,600000
24689,37,400000
24689,38,12000
24689,39,6000
24689,40,3000
24689,57478,200
24689,57479,1
24689,57486,100
24691,34,8000000
24691,35,4000000
24691,36,600000
24691,37,400000
24691,38,12000
24691,39,6000
24691,40,3000
24691,57478,200
24691,57479,1
24691,57486,100
24693,34,8000000
24693,35,4000000
24693,36,600000
24693,37,400000
24693,38,12000
24693,39,6000
24693,40,3000
24693,57478,200
24693,57479,1
24693,57486,100
24695,34,8000000
24695,35,4000000
24695,36,600000
24695,37,400000
24695,38,12000
24695,39,6000
24695,40,3000
24695,57478,200
24695,57479,1
24695,57486,100
24697,34,2800000
24697,35,1000000
24697,36,180000
24697,37,20000
24697,38,8000
24697,39,2000
24697,40,400
24699,34,2800000
24699,35,1000000
24699,36,180000
24699,37,20000
24699,38,8000
24699,39,2000
24699,40,400
24701,34,2800000
24701,35,1000000
24701,36,180000
24701,37,20000
24701,38,8000
24701,39,2000
24701,40,400
24703,34,2800000
24703,35,1000000
24703,36,180000
24703,37,20000
24703,38,8000
24703,39,2000
24703,40,400
25267,40,482
25267,34,23402
25267,35,15333
25267,36,6699
25267,38,1507
25303,40,8
25303,25237,17
25307,40,8
25307,25241,13
25308,40,8
25308,25283,11
25309,40,8
25309,25242,17
25310,40,8
25310,25335,13
25311,40,8
25311,25342,11
25314,40,8
25314,25334,17
25322,40,8
25322,25346,11
25323,40,8
25323,25332,17
25327,40,8
25327,25330,17
25328,40,8
25328,25336,13
25329,40,8
25329,25343,11
25503,40,8
25503,25340,13
25504,40,8
25504,25337,13
25505,40,8
25505,25339,13
25506,40,8
25506,25338,13
25507,40,8
25507,25341,13
25508,40,8
25508,25331,17
25509,40,8
25509,25252,17
25510,40,8
25510,25333,17
25511,40,8
25511,25345,11
25512,40,8
25512,25348,11
25513,40,8
25513,25347,11
25539,40,8
25539,25344,11
25562,40,2
25562,34,676
25562,36,318
25562,37,2
25562,39,6
25564,11536,3
25564,11399,15
25564,11534,3
25564,11535,3
25564,9840,14
25564,11537,3
25564,9842,20
25564,11541,5
25564,25561,1
25564,11483,1
25584,21587,18
25584,21588,11
25584,21589,6
25584,21590,2
25584,21591,1
25585,23160,6
25585,23161,2
25585,23162,1
25585,23158,18
25585,23159,11
25586,23163,18
25586,23164,11
25586,23165,6
25586,23166,2
25586,23167,1
25587,21592,18
25587,21593,11
25587,21594,6
25587,21595,2
25587,21596,1
25716,20138,1
25716,11399,6
25716,11540,3
25716,9848,6
25716,11486,1
25737,25601,83
25737,25605,72
25737,25590,44
25813,3689,23
25813,25266,1
25813,11541,18
25813,11689,18
25813,11482,1
25852,23160,56
25852,23161,22
25852,23162,11
25852,23158,178
25852,23159,111
25854,21587,178
25854,21588,111
25854,21589,56
25854,21590,22
25854,21591,11
25856,23163,178
25856,23164,111
25856,23165,56
25856,23166,22
25856,23167,11
25858,21592,178
25858,21593,111
25858,21594,56
25858,21595,22
25858,21596,11
25862,40,4
25862,34,840
25862,35,183
25862,36,470
25862,37,4
25889,25601,83
25889,25605,72
25889,25590,44
25891,25601,83
25891,25605,72
25891,25590,44
25893,25601,83
25893,25605,72
25893,25590,44
25895,25601,83
25895,25605,72
25895,25590,56
25897,25601,100
25897,25605,89
25897,25590,67
25899,25601,100
25899,25605,89
25899,25590,67
25901,25601,100
25901,25605,89
25901,25590,67
25903,25601,100
25903,25605,89
25903,25590,67
25907,25601,67
25907,25589,22
25907,25599,56
25909,25600,83
25909,25596,44
25909,25599,72
25911,25600,83
25911,25596,44
25911,25598,72
25913,25600,83
25913,25596,44
25913,25599,72
25915,25600,83
25915,25596,89
25915,25599,72
25917,25600,111
25917,25596,89
25917,25598,111
25919,25600,111
25919,25596,94
25919,25598,111
25921,25600,114
25921,25596,104
25921,25598,117
25925,25600,128
25925,25596,116
25925,25598,134
25929,25604,33
25929,25597,78
25929,25598,89
25931,25604,44
25931,25597,89
25931,25598,111
25933,25604,44
25933,25597,89
25933,25599,111
25935,25604,44
25935,25597,89
25935,25599,111
25937,25601,100
25937,25597,67
25937,25599,89
25949,25600,83
25949,25603,22
25949,25598,72
25951,25601,83
25951,25594,44
25951,25598,72
25953,25601,83
25953,25594,44
25953,25598,72
25955,25600,167
25955,25603,56
25955,25598,167
25957,25600,250
25957,25594,67
25957,25598,261
25969,25592,22
25969,25601,56
25969,25599,56
25971,25592,67
25971,25601,100
25971,25599,89
25973,25592,67
25973,25601,100
25973,25599,89
25975,25592,67
25975,25601,100
25975,25599,89
25977,25592,89
25977,25601,111
25977,25599,89
25979,25592,102
25979,25601,127
25979,25599,89
25981,25592,116
25981,25601,138
25981,25599,89
25997,25601,56
25997,25599,56
25997,25591,22
25999,25601,100
25999,25599,89
25999,25591,67
26001,25601,100
26001,25599,89
26001,25591,67
26003,25601,100
26003,25599,89
26003,25591,67
26005,25601,111
26005,25599,89
26005,25591,89
26007,25601,127
26007,25599,89
26007,25591,102
26009,25601,138
26009,25599,89
26009,25591,116
26017,25600,111
26017,25588,44
26017,25598,111
26021,25600,111
26021,25588,44
26021,25598,111
26023,25600,111
26023,25588,59
26023,25598,111
26027,25600,127
26027,25588,102
26027,25598,89
26029,25600,100
26029,25588,67
26029,25598,89
26031,25600,138
26031,25588,116
26031,25598,89
26039,25593,67
26039,25601,100
26039,25599,89
26041,25593,67
26041,25601,100
26041,25599,89
26043,25593,67
26043,25601,100
26043,25599,89
26047,25593,102
26047,25601,127
26047,25599,89
26049,25593,116
26049,25601,138
26049,25599,89
26057,25600,33
26057,25595,22
26057,25598,56
26059,25600,100
26059,25602,33
26059,25599,89
26061,25600,100
26061,25602,33
26061,25599,89
26063,25601,83
26063,25595,67
26063,25598,72
26067,25600,110
26067,25602,70
26067,25599,79
26069,25600,117
26069,25602,80
26069,25599,79
26071,25601,124
26071,25595,111
26071,25598,78
26073,25601,131
26073,25595,111
26073,25598,76
26077,25601,83
26077,25589,44
26077,25599,72
26079,25601,83
26079,25589,44
26079,25599,72
26081,25601,83
26081,25589,44
26081,25599,72
26083,25601,83
26083,25589,44
26083,25599,72
26085,25600,111
26085,25606,44
26085,25598,111
26087,25600,111
26087,25606,44
26087,25598,111
26089,25600,111
26089,25606,44
26089,25598,111
26091,25601,72
26091,25589,33
26091,25599,78
26097,25600,111
26097,25597,89
26097,25599,111
26101,25600,111
26101,25597,89
26101,25599,111
26103,25600,111
26103,25597,89
26103,25599,111
26105,25600,67
26105,25597,89
26105,25599,56
26107,25601,83
26107,25597,44
26107,25598,72
26109,25601,100
26109,25597,67
26109,25599,89
26111,25601,100
26111,25597,67
26111,25598,89
26113,25601,100
26113,25597,67
26113,25599,89
26287,25624,20
26287,25609,12
26287,11475,1
26287,25620,23
26289,25624,20
26289,25609,12
26289,11475,1
26289,25620,23
26291,25624,20
26291,25609,12
26291,11475,1
26291,25620,23
26293,25624,20
26293,25609,12
26293,11475,1
26293,25620,23
26295,25624,24
26295,25609,18
26295,11475,1
26295,25620,27
26297,25624,24
26297,25609,18
26297,11475,1
26297,25620,27
26299,25624,24
26299,25609,18
26299,11475,1
26299,25620,27
26301,25624,24
26301,25609,18
26301,11475,1
26301,25620,27
26303,25624,20
26303,25609,15
26303,11475,1
26303,25620,23
26305,25617,21
26305,11475,1
26305,25620,36
26305,25614,30
26307,25619,9
26307,25617,15
26307,11475,1
26307,25614,6
26309,25617,20
26309,11475,1
26309,25620,23
26309,25614,18
26311,25619,27
26311,25618,24
26311,11475,1
26311,25621,9
26313,25617,21
26313,11475,1
26313,25620,33
26313,25614,30
26319,25619,27
26319,25618,24
26319,11475,1
26319,25621,9
26321,25619,30
26321,25618,21
26321,11475,1
26321,25621,20
26323,25619,32
26323,25618,21
26323,11475,1
26323,25621,21
26325,11481,1
26325,25619,23
26325,25617,20
26325,25615,12
26327,11481,1
26327,25619,30
26327,25617,30
26327,25615,24
26329,11481,1
26329,25619,30
26329,25617,30
26329,25615,26
26331,11481,1
26331,25619,23
26331,25617,20
26331,25615,12
26333,11481,1
26333,25619,23
26333,25617,20
26333,25615,12
26335,11481,1
26335,25619,23
26335,25617,20
26335,25615,24
26339,11481,1
26339,25619,32
26339,25617,32
26339,25615,29
26341,11481,1
26341,25619,35
26341,25617,36
26341,25615,32
26343,25616,24
26343,25617,30
26343,11483,1
26343,25623,12
26345,25616,21
26345,25617,24
26345,11483,1
26345,25623,9
26347,25616,24
26347,25617,30
26347,11483,1
26347,25623,12
26349,25616,24
26349,25617,30
26349,11483,1
26349,25623,12
26351,25616,18
26351,25617,24
26351,11483,1
26351,25623,27
26353,25616,12
26353,25617,20
26353,9842,24
26353,11483,1
26353,25620,23
26355,25616,18
26355,25617,24
26355,9842,24
26355,11483,1
26355,25620,27
26357,25616,18
26357,25619,27
26357,9842,24
26357,11483,1
26357,25618,24
26359,25616,24
26359,25619,30
26359,9842,24
26359,11483,1
26359,25618,30
26361,25616,18
26361,25619,27
26361,9842,24
26361,11483,1
26361,25618,24
26363,25616,24
26363,25619,18
26363,9842,24
26363,11483,1
26363,25618,15
26365,25616,24
26365,25619,30
26365,9842,24
26365,11483,1
26365,25618,30
26367,25616,24
26367,25619,30
26367,9842,24
26367,11483,1
26367,25618,30
26369,25617,20
26369,11482,1
26369,25620,23
26369,25613,12
26371,25617,71
26371,11482,1
26371,25619,68
26371,25613,18
26373,25617,20
26373,11482,1
26373,25620,23
26373,25613,12
26375,25617,20
26375,11482,1
26375,25619,23
26375,25622,6
26377,25617,45
26377,11482,1
26377,25619,45
26377,25622,15
26379,25618,15
26379,25611,6
26379,25620,15
26379,11486,1
26381,25618,24
26381,25611,27
26381,25620,35
26381,11486,1
26383,25618,24
26383,25611,32
26383,25620,38
26383,11486,1
26385,25618,24
26385,25611,24
26385,25620,30
26385,11486,1
26387,25618,24
26387,25611,18
26387,25620,27
26387,11486,1
26389,25618,24
26389,25611,18
26389,25620,27
26389,11486,1
26391,25618,24
26391,25611,18
26391,25620,27
26391,11486,1
26393,25610,6
26393,25620,15
26393,25618,15
26393,11486,1
26395,25610,27
26395,25620,35
26395,25618,24
26395,11486,1
26397,25610,32
26397,25620,38
26397,25618,24
26397,11486,1
26399,25610,24
26399,25620,30
26399,25618,24
26399,11486,1
26401,25610,18
26401,25620,27
26401,25618,24
26401,11486,1
26403,25610,18
26403,25620,27
26403,25618,24
26403,11486,1
26405,25610,18
26405,25620,27
26405,25618,24
26405,11486,1
26407,25617,24
26407,25619,35
26407,11486,1
26407,25607,27
26413,25617,24
26413,25619,27
26413,11486,1
26413,25607,18
26415,25617,30
26415,25619,30
26415,11486,1
26415,25607,12
26417,25617,30
26417,25619,30
26417,11486,1
26417,25607,12
26419,25617,30
26419,25619,30
26419,11486,1
26419,25607,17
26421,25617,24
26421,25619,38
26421,11486,1
26421,25607,32
26425,25620,38
26425,25618,24
26425,25612,32
26425,11486,1
26429,25620,27
26429,25618,24
26429,25612,18
26429,11486,1
26431,25620,35
26431,25618,24
26431,25612,27
26431,11486,1
26433,25620,27
26433,25618,24
26433,25612,18
26433,11486,1
26435,25620,27
26435,25618,24
26435,25612,18
26435,11486,1
26437,25608,12
26437,25620,23
26437,25618,20
26437,11484,1
26439,25608,12
26439,25620,23
26439,25618,20
26439,11484,1
26441,25608,12
26441,25620,23
26441,25618,20
26441,11484,1
26443,25608,12
26443,25620,23
26443,25618,20
26443,11484,1
26445,25608,6
26445,25620,18
26445,25618,15
26445,11484,1
26447,25608,9
26447,25620,20
26447,25618,21
26447,11484,1
26449,25617,30
26449,25619,30
26449,11484,1
26449,25625,12
26451,25617,30
26451,25619,30
26451,11484,1
26451,25625,12
26453,25617,30
26453,25619,30
26453,11484,1
26453,25625,12
26598,21592,36
26598,21593,22
26598,21594,11
26598,21595,4
26598,21596,2
26600,21587,36
26600,21588,22
26600,21589,11
26600,21590,4
26600,21591,2
26602,23163,36
26602,23164,22
26602,23165,11
26602,23166,4
26602,23167,2
26604,23160,11
26604,23161,4
26604,23162,2
26604,23158,36
26604,23159,22
26759,34,3258
26759,35,2926
26759,38,7
26759,39,4
26760,34,496
26760,35,220
26760,38,2
26761,34,716
26761,35,2
26761,36,6
26761,38,3
26762,34,820
26762,35,2
26762,38,2
26889,12200,1
26889,3687,8
26889,11693,60
26889,11538,36
26889,11482,3
26889,11483,3
26889,11399,62
26889,11550,39
26891,12199,1
26891,3687,6
26891,11693,35
26891,11538,24
26891,11482,3
26891,11483,3
26891,11399,15
26891,11550,17
26893,12198,1
26893,3687,4
26893,11693,20
26893,11538,15
26893,11482,3
26893,11483,3
26893,11399,3
26893,11550,6
26915,11399,8
26915,11539,6
26915,11475,1
26915,9848,12
26915,11359,1
26916,11399,5
26916,11539,3
26916,11475,1
26916,9848,12
26916,11357,1
26917,11399,1
26917,11539,1
26917,11475,1
26917,9848,12
26917,11355,1
26930,25604,2
26930,25597,3
26930,25599,4
26932,25616,1
26932,25617,1
26932,11483,1
26932,25623,1
27015,37,4
27015,40,4
27015,35,183
27015,36,470
27015,34,840
27065,25601,500
27065,25605,444
27065,25590,333
27067,25624,120
27067,25609,90
27067,11475,1
27067,25620,135
27069,25601,3
27069,25605,3
27069,25590,2
27309,34,144444
27309,35,77778
27309,36,1667
27677,34,3333333
27677,35,555556
27677,36,166667
27677,37,55556
27677,38,27778
27677,39,44444
27677,40,16666
27677,16214,1
27679,34,3826117
27679,35,828100
27679,36,342157
27679,37,56183
27679,38,16433
27679,39,5466
27679,40,2500
27680,20065,1
27680,34,1666667
27680,35,277778
27680,36,83333
27680,37,27778
27680,38,13889
27680,39,22222
27680,40,8334
27681,20066,1
27681,35,138889
27681,36,41667
27681,37,13889
27681,38,6944
27681,39,11112
27681,40,4166
27681,34,833333
27682,34,3333333
27682,35,555556
27682,36,166667
27682,37,55556
27682,38,27778
27682,39,44444
27682,40,16666
27682,12235,1
27684,34,1666667
27684,35,277778
27684,36,83333
27684,37,27778
27684,38,13889
27684,39,22222
27684,40,8334
27684,20059,1
27685,34,833333
27685,35,138889
27685,36,41667
27685,37,13889
27685,38,6944
27685,39,11112
27685,40,4166
27685,20060,1
27688,34,3500000
27688,35,583333
27688,36,175000
27688,37,58333
27688,38,29167
27688,39,46666
27688,40,17500
27688,12235,1
27689,34,1750000
27689,35,291667
27689,36,87500
27689,37,29167
27689,38,14583
27689,39,23334
27689,40,8748
27689,20059,1
27690,34,875000
27690,35,145833
27690,36,43750
27690,37,14583
27690,38,7291
27690,39,11666
27690,40,4374
27690,20060,1
27694,20065,1
27694,34,1750000
27694,35,291667
27694,36,87500
27694,37,29167
27694,38,14583
27694,39,23334
27694,40,8748
27695,34,3500000
27695,35,583333
27695,36,175000
27695,37,58333
27695,38,29167
27695,39,46666
27695,40,17500
27695,16214,1
27696,20066,1
27696,35,145833
27696,36,43750
27696,37,14583
27696,38,7291
27696,39,11666
27696,40,4374
27696,34,875000
27697,34,833333
27697,35,138889
27697,36,41667
27697,37,13889
27697,38,6944
27697,39,11112
27697,40,4166
27697,20062,1
27698,34,1666667
27698,35,277778
27698,36,83333
27698,37,27778
27698,38,13889
27698,39,22222
27698,40,8334
27698,20061,1
27699,34,3333333
27699,35,555556
27699,36,166667
27699,37,55556
27699,38,27778
27699,39,44444
27699,40,16666
27699,16213,1
27703,34,875000
27703,35,145833
27703,36,43750
27703,37,14583
27703,38,7291
27703,39,11666
27703,40,4374
27703,20062,1
27704,34,1750000
27704,35,291667
27704,36,87500
27704,37,29167
27704,38,14583
27704,39,23334
27704,40,8748
27704,20061,1
27705,34,3500000
27705,35,583333
27705,36,175000
27705,37,58333
27705,38,29167
27705,39,46666
27705,40,17500
27705,16213,1
27706,34,3333333
27706,35,555556
27706,36,166667
27706,37,55556
27706,38,27778
27706,39,44444
27706,40,16666
27706,12236,1
27707,34,1666667
27707,35,277778
27707,36,83333
27707,37,27778
27707,38,13889
27707,39,22222
27707,40,8334
27707,20063,1
27708,20064,1
27708,34,833333
27708,35,138889
27708,36,41667
27708,37,13889
27708,38,6944
27708,39,11112
27708,40,4166
27712,34,1750000
27712,35,291667
27712,36,87500
27712,37,29167
27712,38,14583
27712,39,23334
27712,40,8748
27712,20063,1
27713,34,3500000
27713,35,583333
27713,36,175000
27713,37,58333
27713,38,29167
27713,39,46666
27713,40,17500
27713,12236,1
27714,20064,1
27714,34,875000
27714,35,145833
27714,36,43750
27714,37,14583
27714,38,7291
27714,39,11666
27714,40,4374
27781,34,3333333
27781,35,555556
27781,36,166667
27781,37,55556
27781,38,27778
27781,39,44444
27781,40,16666
27781,12235,1
27783,34,1666667
27783,35,277778
27783,36,83333
27783,37,27778
27783,38,13889
27783,39,22222
27783,40,8334
27783,20059,1
