typeName,groupName,maxProductionLimit,basePrice,published,buildTime,outputQuantity,productName,productGroup4Name,productGroup3Name,productGroup2Name,productGroup1Name,productGroup0Name
Medium Tracking Diagnostic Subroutines II Blueprint,Rig Blueprint,1,750000,1,30000,1,Medium Tracking Diagnostic Subroutines II,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Medium Electronics Superiority Rigs,
Small Signal Disruption Amplifier I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Signal Disruption Amplifier I,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Signal Disruption Amplifier II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Signal Disruption Amplifier II,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Inverted Signal Field Projector I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Inverted Signal Field Projector I,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Inverted Signal Field Projector II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Inverted Signal Field Projector II,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Particle Dispersion Augmentor I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Particle Dispersion Augmentor I,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Particle Dispersion Augmentor II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Particle Dispersion Augmentor II,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Particle Dispersion Projector I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Particle Dispersion Projector I,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Particle Dispersion Projector II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Particle Dispersion Projector II,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Targeting Systems Stabilizer I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Targeting Systems Stabilizer I,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Targeting Systems Stabilizer II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Targeting Systems Stabilizer II,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Tracking Diagnostic Subroutines I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Tracking Diagnostic Subroutines I,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Small Tracking Diagnostic Subroutines II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Tracking Diagnostic Subroutines II,Ship and Module Modifications,Rigs,Electronics Superiority Rigs,Small Electronics Superiority Rigs,
Capital Algid Energy Administrations Unit I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Algid Energy Administrations Unit I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Algid Energy Administrations Unit II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Algid Energy Administrations Unit II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Ambit Extension I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Energy Ambit Extension I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Ambit Extension II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Energy Ambit Extension II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Burst Aerator I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Energy Burst Aerator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Burst Aerator II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Energy Burst Aerator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Collision Accelerator I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Energy Collision Accelerator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Collision Accelerator II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Energy Collision Accelerator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Discharge Elutriation I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Energy Discharge Elutriation I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Discharge Elutriation II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Energy Discharge Elutriation II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Locus Coordinator I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Energy Locus Coordinator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Locus Coordinator II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Energy Locus Coordinator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Metastasis Adjuster I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Energy Metastasis Adjuster I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Capital Energy Metastasis Adjuster II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Energy Metastasis Adjuster II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Capital Energy Weapon Rigs,
Large Algid Energy Administrations Unit I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Algid Energy Administrations Unit I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Burst Aerator I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Energy Burst Aerator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Collision Accelerator I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Energy Collision Accelerator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Discharge Elutriation II Blueprint,Rig Blueprint,1,1250000,1,45000,1,Large Energy Discharge Elutriation II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Burst Aerator II Blueprint,Rig Blueprint,1,1250000,1,45000,1,Large Energy Burst Aerator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Collision Accelerator II Blueprint,Rig Blueprint,1,1250000,1,45000,1,Large Energy Collision Accelerator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Algid Energy Administrations Unit II Blueprint,Rig Blueprint,1,1250000,1,45000,1,Large Algid Energy Administrations Unit II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Ambit Extension II Blueprint,Rig Blueprint,1,1250000,1,45000,1,Large Energy Ambit Extension II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Locus Coordinator II Blueprint,Rig Blueprint,1,1250000,1,45000,1,Large Energy Locus Coordinator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Metastasis Adjuster II Blueprint,Rig Blueprint,1,1250000,1,45000,1,Large Energy Metastasis Adjuster II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Discharge Elutriation I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Energy Discharge Elutriation I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Ambit Extension I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Energy Ambit Extension I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Locus Coordinator I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Energy Locus Coordinator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Large Energy Metastasis Adjuster I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Energy Metastasis Adjuster I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Large Energy Weapon Rigs,
Medium Algid Energy Administrations Unit I Blueprint,Rig Blueprint,60,750000,1,3000,1,Medium Algid Energy Administrations Unit I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Algid Energy Administrations Unit II Blueprint,Rig Blueprint,1,750000,1,30000,1,Medium Algid Energy Administrations Unit II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Ambit Extension I Blueprint,Rig Blueprint,60,750000,1,3000,1,Medium Energy Ambit Extension I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Ambit Extension II Blueprint,Rig Blueprint,1,750000,1,30000,1,Medium Energy Ambit Extension II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Burst Aerator I Blueprint,Rig Blueprint,60,750000,1,3000,1,Medium Energy Burst Aerator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Burst Aerator II Blueprint,Rig Blueprint,1,750000,1,30000,1,Medium Energy Burst Aerator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Collision Accelerator I Blueprint,Rig Blueprint,60,750000,1,3000,1,Medium Energy Collision Accelerator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Collision Accelerator II Blueprint,Rig Blueprint,1,750000,1,30000,1,Medium Energy Collision Accelerator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Discharge Elutriation I Blueprint,Rig Blueprint,60,750000,1,3000,1,Medium Energy Discharge Elutriation I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Discharge Elutriation II Blueprint,Rig Blueprint,1,750000,1,30000,1,Medium Energy Discharge Elutriation II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Locus Coordinator I Blueprint,Rig Blueprint,60,750000,1,3000,1,Medium Energy Locus Coordinator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Locus Coordinator II Blueprint,Rig Blueprint,1,750000,1,30000,1,Medium Energy Locus Coordinator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Metastasis Adjuster I Blueprint,Rig Blueprint,60,750000,1,3000,1,Medium Energy Metastasis Adjuster I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Medium Energy Metastasis Adjuster II Blueprint,Rig Blueprint,1,750000,1,30000,1,Medium Energy Metastasis Adjuster II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Medium Energy Weapon Rigs,
Small Algid Energy Administrations Unit I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Algid Energy Administrations Unit I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Algid Energy Administrations Unit II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Algid Energy Administrations Unit II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Ambit Extension I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Energy Ambit Extension I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Ambit Extension II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Energy Ambit Extension II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Burst Aerator I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Energy Burst Aerator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Burst Aerator II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Energy Burst Aerator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Collision Accelerator I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Energy Collision Accelerator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Collision Accelerator II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Energy Collision Accelerator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Discharge Elutriation I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Energy Discharge Elutriation I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Discharge Elutriation II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Energy Discharge Elutriation II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Locus Coordinator I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Energy Locus Coordinator I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Locus Coordinator II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Energy Locus Coordinator II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Metastasis Adjuster I Blueprint,Rig Blueprint,100,125000,1,1500,1,Small Energy Metastasis Adjuster I,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Small Energy Metastasis Adjuster II Blueprint,Rig Blueprint,1,125000,1,15000,1,Small Energy Metastasis Adjuster II,Ship and Module Modifications,Rigs,Energy Weapon Rigs,Small Energy Weapon Rigs,
Capital Liquid Cooled Electronics I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Liquid Cooled Electronics I,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Liquid Cooled Electronics II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Liquid Cooled Electronics II,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Ancillary Current Router I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Ancillary Current Router I,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Ancillary Current Router II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Ancillary Current Router II,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Capacitor Control Circuit I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Capacitor Control Circuit I,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Capacitor Control Circuit II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Capacitor Control Circuit II,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Egress Port Maximizer I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Egress Port Maximizer I,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Egress Port Maximizer II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Egress Port Maximizer II,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Powergrid Subroutine Maximizer I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Powergrid Subroutine Maximizer I,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Powergrid Subroutine Maximizer II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Powergrid Subroutine Maximizer II,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Semiconductor Memory Cell I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Semiconductor Memory Cell I,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Semiconductor Memory Cell II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Semiconductor Memory Cell II,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Processor Overclocking Unit I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Processor Overclocking Unit I,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Processor Overclocking Unit II Blueprint,Rig Blueprint,1,50000000,1,60000,1,Capital Processor Overclocking Unit II,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Capital Command Processor I Blueprint,Rig Blueprint,30,50000000,1,6000,1,Capital Command Processor I,Ship and Module Modifications,Rigs,Engineering Rigs,Capital Engineering Rigs,
Large Command Processor I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Command Processor I,Ship and Module Modifications,Rigs,Engineering Rigs,Large Engineering Rigs,
Large Liquid Cooled Electronics I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Liquid Cooled Electronics I,Ship and Module Modifications,Rigs,Engineering Rigs,Large Engineering Rigs,
Large Capacitor Control Circuit I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Capacitor Control Circuit I,Ship and Module Modifications,Rigs,Engineering Rigs,Large Engineering Rigs,
Large Egress Port Maximizer I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Egress Port Maximizer I,Ship and Module Modifications,Rigs,Engineering Rigs,Large Engineering Rigs,
Large Powergrid Subroutine Maximizer I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Powergrid Subroutine Maximizer I,Ship and Module Modifications,Rigs,Engineering Rigs,Large Engineering Rigs,
Large Semiconductor Memory Cell I Blueprint,Rig Blueprint,40,1250000,1,4500,1,Large Semiconductor Memory Cell I,Ship and Module Modifications,Rigs,Engineering Rigs,Large Engineering Rigs,
